model-1664227300,1664227314.464,0.7,0.2105,0.81,0.1736
model-1664227300,1664227314.481,0.65,0.2181,0.53,0.2587
model-1664227300,1664227314.496,0.6,0.2272,0.56,0.2346
model-1664227300,1664227314.512,0.69,0.2128,0.53,0.2398
model-1664227300,1664227314.53,0.59,0.2331,0.66,0.2086
model-1664227300,1664227314.547,0.62,0.2302,0.62,0.2154
model-1664227300,1664227314.562,0.64,0.2192,0.75,0.2004
model-1664227300,1664227314.579,0.66,0.2181,0.75,0.1921
model-1664227300,1664227314.593,0.54,0.235,0.62,0.2389
model-1664227300,1664227314.61,0.71,0.2101,0.69,0.2187
model-1664227300,1664227314.626,0.68,0.2212,0.72,0.1935
model-1664227300,1664227314.644,0.65,0.2174,0.5,0.2619
model-1664227300,1664227314.66,0.61,0.2305,0.59,0.2243
model-1664227300,1664227314.675,0.72,0.212,0.53,0.2583
model-1664227300,1664227314.691,0.64,0.2214,0.75,0.1906
model-1664227300,1664227314.707,0.66,0.2028,0.56,0.2265
model-1664227300,1664227314.723,0.69,0.1941,0.72,0.2028
model-1664227300,1664227314.738,0.65,0.2122,0.69,0.2085
model-1664227300,1664227314.756,0.72,0.2085,0.62,0.2313
model-1664227300,1664227314.772,0.58,0.2314,0.69,0.2237
model-1664227300,1664227314.788,0.66,0.2025,0.47,0.2584
model-1664227300,1664227314.804,0.63,0.2623,0.56,0.2866
model-1664227300,1664227314.821,0.63,0.2205,0.66,0.2176
model-1664227300,1664227314.836,0.6,0.222,0.66,0.2168
model-1664227300,1664227314.852,0.74,0.1882,0.59,0.2449
model-1664227300,1664227314.871,0.64,0.2276,0.66,0.209
model-1664227300,1664227314.887,0.67,0.1992,0.47,0.2888
model-1664227300,1664227314.903,0.62,0.2367,0.66,0.2318
model-1664227300,1664227314.919,0.68,0.1889,0.56,0.2652
model-1664227300,1664227314.934,0.71,0.1998,0.66,0.2072
model-1664227300,1664227314.95,0.64,0.2245,0.69,0.1922
model-1664227300,1664227314.966,0.59,0.233,0.62,0.1908
model-1664227300,1664227314.984,0.71,0.2079,0.66,0.2244
model-1664227300,1664227315.0,0.64,0.209,0.69,0.2228
model-1664227300,1664227315.016,0.71,0.1985,0.53,0.2482
model-1664227300,1664227315.032,0.67,0.2292,0.59,0.2489
model-1664227300,1664227315.047,0.59,0.2284,0.69,0.1898
model-1664227300,1664227315.065,0.71,0.1946,0.69,0.2005
model-1664227300,1664227315.08,0.7,0.21,0.5,0.2476
model-1664227300,1664227315.097,0.64,0.2115,0.69,0.193
model-1664227300,1664227315.113,0.7,0.1924,0.62,0.2114
model-1664227300,1664227315.13,0.72,0.2029,0.84,0.1633
model-1664227300,1664227315.147,0.68,0.2257,0.53,0.2353
model-1664227300,1664227315.162,0.65,0.215,0.66,0.2101
model-1664227300,1664227315.179,0.65,0.2129,0.72,0.1901
model-1664227300,1664227315.194,0.63,0.2206,0.66,0.2264
model-1664227300,1664227315.212,0.61,0.2355,0.53,0.2537
model-1664227300,1664227315.228,0.71,0.1894,0.69,0.206
model-1664227300,1664227315.244,0.66,0.2092,0.78,0.1577
model-1664227300,1664227315.259,0.66,0.2179,0.56,0.2597
model-1664227300,1664227315.275,0.65,0.2093,0.5,0.2315
model-1664227300,1664227315.291,0.58,0.2258,0.69,0.207
model-1664227300,1664227315.308,0.62,0.2347,0.59,0.2548
model-1664227300,1664227315.325,0.65,0.215,0.75,0.1847
model-1664227300,1664227315.342,0.71,0.1953,0.62,0.213
model-1664227300,1664227315.359,0.65,0.2065,0.84,0.1583
model-1664227300,1664227315.374,0.61,0.2142,0.69,0.2153
model-1664227300,1664227315.39,0.64,0.2252,0.66,0.2007
model-1664227300,1664227315.407,0.57,0.2396,0.62,0.1931
model-1664227300,1664227315.423,0.61,0.2295,0.62,0.2128
model-1664227300,1664227315.441,0.65,0.2259,0.69,0.2099
model-1664227300,1664227315.457,0.63,0.227,0.59,0.2066
model-1664227300,1664227315.473,0.72,0.1981,0.78,0.1892
model-1664227300,1664227315.488,0.73,0.1983,0.5,0.264
model-1664227300,1664227315.505,0.67,0.2188,0.62,0.2123
model-1664227300,1664227315.52,0.56,0.2606,0.78,0.1915
model-1664227300,1664227315.537,0.64,0.2068,0.78,0.1642
model-1664227300,1664227315.554,0.72,0.201,0.66,0.2021
model-1664227300,1664227315.57,0.68,0.2159,0.53,0.2599
model-1664227300,1664227315.586,0.65,0.2117,0.66,0.2205
model-1664227300,1664227315.603,0.61,0.2424,0.69,0.2238
model-1664227300,1664227315.618,0.68,0.2202,0.5,0.2539
model-1664227300,1664227315.635,0.64,0.222,0.69,0.2247
model-1664227300,1664227315.65,0.71,0.2004,0.69,0.2242
model-1664227300,1664227315.668,0.65,0.2212,0.75,0.1819
model-1664227300,1664227315.684,0.69,0.2287,0.62,0.2427
model-1664227300,1664227315.701,0.71,0.1993,0.5,0.2497
model-1664227300,1664227315.716,0.61,0.2217,0.47,0.248
model-1664227300,1664227315.731,0.64,0.2158,0.62,0.2143
model-1664227300,1664227315.749,0.69,0.2148,0.53,0.258
model-1664227300,1664227315.764,0.64,0.211,0.69,0.1946
model-1664227300,1664227315.782,0.57,0.245,0.84,0.1848
model-1664227300,1664227315.797,0.61,0.2236,0.62,0.2327
model-1664227300,1664227315.813,0.69,0.2041,0.53,0.241
model-1664227300,1664227315.829,0.72,0.1992,0.66,0.1904
model-1664227300,1664227315.845,0.67,0.2155,0.88,0.1854
model-1664227300,1664227315.863,0.68,0.2099,0.66,0.2065
model-1664227300,1664227315.879,0.7,0.2066,0.72,0.2057
model-1664227300,1664227315.896,0.68,0.2204,0.66,0.2058
model-1664227300,1664227315.913,0.58,0.242,0.72,0.1955
model-1664227300,1664227315.928,0.68,0.2183,0.59,0.2293
model-1664227300,1664227315.945,0.66,0.2221,0.75,0.1855
model-1664227300,1664227315.961,0.59,0.2436,0.59,0.2702
model-1664227300,1664227315.977,0.56,0.2431,0.5,0.2358
model-1664227300,1664227315.993,0.69,0.1927,0.62,0.222
model-1664227300,1664227316.01,0.68,0.1979,0.72,0.1867
model-1664227300,1664227316.027,0.74,0.1827,0.62,0.2375
model-1664227300,1664227316.042,0.59,0.2282,0.62,0.213
model-1664227300,1664227316.059,0.76,0.1878,0.59,0.2211
model-1664227300,1664227316.074,0.78,0.1855,0.59,0.2346
model-1664227300,1664227316.09,0.6,0.2356,0.62,0.2077
model-1664227300,1664227316.107,0.67,0.2263,0.69,0.2177
model-1664227300,1664227316.124,0.76,0.1797,0.66,0.2062
model-1664227300,1664227316.141,0.72,0.1873,0.69,0.2157
model-1664227300,1664227316.157,0.71,0.195,0.62,0.2036
model-1664227300,1664227316.173,0.64,0.2228,0.62,0.2102
model-1664227300,1664227316.189,0.64,0.2186,0.66,0.2116
model-1664227300,1664227316.205,0.71,0.2076,0.5,0.2888
model-1664227300,1664227316.221,0.67,0.2066,0.69,0.2184
model-1664227300,1664227316.238,0.71,0.1894,0.84,0.1811
model-1664227300,1664227316.253,0.6,0.2435,0.75,0.1893
model-1664227300,1664227316.27,0.75,0.1679,0.81,0.1814
model-1664227300,1664227316.286,0.72,0.2007,0.59,0.2386
model-1664227300,1664227316.302,0.67,0.2142,0.66,0.2137
model-1664227300,1664227316.317,0.73,0.1879,0.66,0.2441
model-1664227300,1664227316.333,0.72,0.1966,0.72,0.2041
model-1664227300,1664227316.352,0.65,0.2158,0.62,0.2399
model-1664227300,1664227316.368,0.67,0.1991,0.47,0.2862
model-1664227300,1664227316.384,0.72,0.1913,0.81,0.165
model-1664227300,1664227316.399,0.68,0.2019,0.69,0.2208
model-1664227300,1664227316.415,0.66,0.2272,0.69,0.1991
model-1664227300,1664227316.432,0.67,0.2163,0.59,0.2428
model-1664227300,1664227316.448,0.63,0.2141,0.62,0.2442
model-1664227300,1664227316.466,0.67,0.225,0.56,0.2349
model-1664227300,1664227316.482,0.6,0.246,0.66,0.2061
model-1664227300,1664227316.498,0.72,0.1833,0.75,0.1988
model-1664227300,1664227316.513,0.69,0.1888,0.62,0.2123
model-1664227300,1664227316.529,0.65,0.2201,0.62,0.226
model-1664227300,1664227316.547,0.63,0.2291,0.75,0.1807
model-1664227300,1664227316.562,0.7,0.1985,0.69,0.2002
model-1664227300,1664227316.579,0.77,0.1803,0.81,0.1583
model-1664227300,1664227316.596,0.59,0.2264,0.59,0.2227
model-1664227300,1664227316.611,0.69,0.1892,0.75,0.175
model-1664227300,1664227316.628,0.73,0.1879,0.84,0.135
model-1664227300,1664227316.644,0.62,0.2202,0.69,0.1964
model-1664227300,1664227316.66,0.65,0.2217,0.78,0.1788
model-1664227300,1664227316.676,0.6,0.2397,0.72,0.213
model-1664227300,1664227316.694,0.65,0.2253,0.78,0.1728
model-1664227300,1664227316.71,0.69,0.2096,0.66,0.2174
model-1664227300,1664227316.726,0.67,0.2005,0.69,0.1764
model-1664227300,1664227316.741,0.68,0.2067,0.56,0.2544
model-1664227300,1664227316.757,0.78,0.1835,0.69,0.2085
model-1664227300,1664227316.773,0.68,0.2179,0.81,0.1425
model-1664227300,1664227316.789,0.71,0.2125,0.56,0.2007
model-1664227300,1664227316.807,0.71,0.2052,0.53,0.2653
model-1664227300,1664227316.824,0.72,0.2024,0.69,0.2169
model-1664227300,1664227316.839,0.63,0.2321,0.75,0.1725
model-1664227300,1664227316.855,0.65,0.2235,0.72,0.1916
model-1664227300,1664227316.872,0.78,0.173,0.72,0.1779
model-1664227300,1664227316.887,0.69,0.1905,0.81,0.1625
model-1664227300,1664227316.904,0.71,0.1891,0.59,0.2152
model-1664227300,1664227316.922,0.68,0.1933,0.62,0.1831
model-1664227300,1664227316.938,0.7,0.1878,0.84,0.162
model-1664227300,1664227316.954,0.72,0.1927,0.62,0.2026
model-1664227300,1664227316.97,0.72,0.1784,0.78,0.1668
model-1664227300,1664227316.986,0.67,0.2214,0.72,0.1936
model-1664227300,1664227317.002,0.59,0.2226,0.72,0.1951
model-1664227300,1664227317.018,0.65,0.2017,0.84,0.1259
model-1664227300,1664227317.036,0.75,0.1837,0.62,0.1927
model-1664227300,1664227317.052,0.76,0.1729,0.69,0.2075
model-1664227300,1664227317.068,0.62,0.2253,0.69,0.225
model-1664227300,1664227317.084,0.73,0.1832,0.72,0.1805
model-1664227300,1664227317.1,0.77,0.1569,0.75,0.1771
model-1664227300,1664227317.116,0.76,0.1954,0.78,0.1583
model-1664227300,1664227317.131,0.62,0.2219,0.59,0.2361
model-1664227300,1664227317.15,0.72,0.1796,0.66,0.2105
model-1664227300,1664227317.165,0.7,0.207,0.75,0.2091
model-1664227300,1664227317.182,0.72,0.1875,0.53,0.3067
model-1664227300,1664227317.198,0.67,0.2153,0.59,0.227
model-1664227300,1664227317.214,0.67,0.2186,0.81,0.1527
model-1664227300,1664227317.23,0.69,0.1917,0.84,0.1523
model-1664227300,1664227317.246,0.72,0.2046,0.75,0.1744
model-1664227300,1664227317.264,0.72,0.2034,0.72,0.2182
model-1664227300,1664227317.28,0.69,0.1961,0.69,0.1961
model-1664227300,1664227317.295,0.79,0.1866,0.69,0.2216
model-1664227300,1664227317.31,0.73,0.1844,0.72,0.1903
model-1664227300,1664227317.327,0.63,0.2241,0.84,0.1723
model-1664227300,1664227317.343,0.68,0.2028,0.72,0.1935
model-1664227300,1664227317.359,0.71,0.2045,0.78,0.1706
model-1664227300,1664227317.378,0.67,0.203,0.75,0.1461
model-1664227300,1664227317.39,0.77,0.1701,0.78,0.1847
model-1664227300,1664227317.409,0.73,0.1837,0.62,0.2237
model-1664227300,1664227317.427,0.66,0.2098,0.72,0.1935
model-1664227300,1664227317.443,0.7,0.2059,0.69,0.1973
model-1664227300,1664227317.459,0.74,0.1942,0.72,0.1663
model-1664227300,1664227317.475,0.73,0.1645,0.69,0.2129
model-1664227300,1664227317.491,0.71,0.1825,0.78,0.1538
model-1664227300,1664227317.508,0.74,0.1864,0.72,0.2228
model-1664227300,1664227317.526,0.74,0.1865,0.78,0.1696
model-1664227300,1664227317.542,0.71,0.1953,0.78,0.1593
model-1664227300,1664227317.557,0.65,0.1987,0.72,0.2054
model-1664227300,1664227317.573,0.76,0.1627,0.59,0.271
model-1664227300,1664227317.589,0.64,0.2099,0.69,0.184
model-1664227300,1664227317.604,0.65,0.2305,0.84,0.1349
model-1664227300,1664227317.621,0.72,0.1955,0.75,0.1771
model-1664227300,1664227317.639,0.72,0.183,0.66,0.1919
model-1664227300,1664227317.654,0.67,0.2102,0.81,0.1604
model-1664227300,1664227317.671,0.62,0.2278,0.66,0.2128
model-1664227300,1664227317.687,0.68,0.191,0.72,0.1808
model-1664227300,1664227317.704,0.67,0.2103,0.78,0.1854
model-1664227300,1664227317.719,0.7,0.1945,0.75,0.1977
model-1664227300,1664227317.735,0.73,0.19,0.69,0.2167
model-1664227300,1664227317.753,0.82,0.1559,0.81,0.1666
model-1664227300,1664227317.769,0.7,0.1838,0.81,0.1729
model-1664227300,1664227317.785,0.74,0.1826,0.59,0.2012
model-1664227300,1664227317.8,0.75,0.1758,0.62,0.262
model-1664227300,1664227317.816,0.78,0.1618,0.81,0.15
model-1664227300,1664227317.833,0.66,0.2274,0.66,0.208
model-1664227300,1664227317.849,0.77,0.1586,0.72,0.1998
model-1664227300,1664227317.867,0.65,0.217,0.72,0.1816
model-1664227300,1664227317.883,0.73,0.1734,0.81,0.1884
model-1664227300,1664227317.899,0.68,0.2082,0.78,0.1351
model-1664227300,1664227317.916,0.71,0.1971,0.66,0.1983
model-1664227300,1664227317.931,0.69,0.2069,0.78,0.1805
model-1664227300,1664227317.948,0.72,0.1844,0.72,0.1685
model-1664227300,1664227317.964,0.74,0.1881,0.69,0.1941
model-1664227300,1664227317.982,0.75,0.1869,0.81,0.1593
model-1664227300,1664227317.998,0.8,0.1597,0.66,0.231
model-1664227300,1664227318.014,0.71,0.1918,0.66,0.2222
model-1664227300,1664227318.03,0.66,0.2303,0.72,0.2104
model-1664227300,1664227318.046,0.63,0.2238,0.59,0.2236
model-1664227300,1664227318.062,0.7,0.2015,0.78,0.1642
model-1664227300,1664227318.078,0.75,0.1753,0.56,0.2237
model-1664227300,1664227318.096,0.68,0.1976,0.78,0.152
model-1664227300,1664227318.112,0.67,0.199,0.72,0.1762
model-1664227300,1664227318.128,0.73,0.1861,0.69,0.1657
model-1664227300,1664227318.144,0.67,0.1915,0.81,0.1522
model-1664227300,1664227318.159,0.68,0.2054,0.69,0.1912
model-1664227300,1664227318.175,0.82,0.1585,0.62,0.2596
model-1664227300,1664227318.191,0.68,0.2081,0.59,0.2327
model-1664227300,1664227318.21,0.72,0.1892,0.72,0.1593
model-1664227300,1664227318.226,0.7,0.1997,0.78,0.1358
model-1664227300,1664227318.242,0.8,0.1699,0.72,0.1769
model-1664227300,1664227318.258,0.68,0.1901,0.81,0.1826
model-1664227300,1664227318.274,0.73,0.1836,0.69,0.1899
model-1664227300,1664227318.289,0.72,0.1949,0.56,0.2171
model-1664227300,1664227318.306,0.73,0.1747,0.53,0.233
model-1664227300,1664227318.323,0.72,0.191,0.72,0.2016
model-1664227300,1664227318.34,0.75,0.1724,0.62,0.2682
model-1664227300,1664227318.356,0.71,0.1827,0.69,0.1866
model-1664227300,1664227318.372,0.75,0.1597,0.75,0.156
model-1664227300,1664227318.388,0.78,0.1587,0.66,0.1919
model-1664227300,1664227318.404,0.68,0.2052,0.56,0.2436
model-1664227300,1664227318.421,0.76,0.188,0.75,0.1817
model-1664227300,1664227318.437,0.66,0.1931,0.66,0.2122
model-1664227300,1664227318.453,0.73,0.1766,0.72,0.1621
model-1664227300,1664227318.469,0.62,0.2261,0.84,0.1391
model-1664227300,1664227318.485,0.72,0.1947,0.66,0.2016
model-1664227300,1664227318.502,0.76,0.1712,0.69,0.209
model-1664227300,1664227318.517,0.82,0.1434,0.75,0.1741
model-1664227300,1664227318.533,0.75,0.169,0.81,0.1443
model-1664227300,1664227318.551,0.74,0.1947,0.66,0.2355
model-1664227300,1664227318.567,0.68,0.1944,0.59,0.2228
model-1664227300,1664227318.584,0.73,0.1822,0.72,0.1696
model-1664227300,1664227318.6,0.81,0.1609,0.62,0.2166
model-1664227300,1664227318.615,0.7,0.1842,0.75,0.163
model-1664227300,1664227318.633,0.72,0.2026,0.56,0.2339
model-1664227300,1664227318.648,0.72,0.2054,0.69,0.2128
model-1664227300,1664227318.667,0.67,0.1936,0.59,0.2066
model-1664227300,1664227318.682,0.78,0.1675,0.75,0.1597
model-1664227300,1664227318.698,0.7,0.203,0.69,0.1967
model-1664227300,1664227318.714,0.69,0.1915,0.62,0.2306
model-1664227300,1664227318.73,0.74,0.1686,0.69,0.2153
model-1664227300,1664227318.746,0.77,0.1853,0.78,0.1545
model-1664227300,1664227318.761,0.77,0.1695,0.81,0.1303
model-1664227300,1664227318.779,0.77,0.1669,0.75,0.1747
model-1664227300,1664227318.795,0.75,0.1806,0.81,0.1436
model-1664227300,1664227318.81,0.71,0.2028,0.69,0.2124
model-1664227300,1664227318.827,0.71,0.2017,0.62,0.233
model-1664227300,1664227318.843,0.72,0.193,0.72,0.1691
model-1664227300,1664227318.86,0.73,0.1887,0.69,0.2341
model-1664227300,1664227318.876,0.7,0.1862,0.72,0.1507
model-1664227300,1664227318.893,0.68,0.1722,0.84,0.1266
model-1664227300,1664227318.91,0.74,0.1805,0.81,0.1449
model-1664227300,1664227318.926,0.68,0.1991,0.69,0.1892
model-1664227300,1664227318.942,0.73,0.2047,0.75,0.1796
model-1664227300,1664227318.958,0.72,0.1804,0.53,0.2493
model-1664227300,1664227318.973,0.64,0.193,0.75,0.2177
model-1664227300,1664227318.99,0.7,0.1889,0.72,0.1576
model-1664227300,1664227319.007,0.77,0.1688,0.75,0.1829
model-1664227300,1664227319.023,0.67,0.1908,0.69,0.1906
model-1664227300,1664227319.039,0.65,0.1984,0.78,0.1792
model-1664227300,1664227319.056,0.66,0.1896,0.75,0.1615
model-1664227300,1664227319.071,0.68,0.2088,0.75,0.2051
model-1664227300,1664227319.087,0.7,0.1858,0.69,0.1829
model-1664227300,1664227319.104,0.71,0.1981,0.69,0.214
model-1664227300,1664227319.121,0.67,0.1887,0.75,0.1984
model-1664227300,1664227319.138,0.66,0.2098,0.69,0.2106
model-1664227300,1664227319.154,0.62,0.2088,0.84,0.1327
model-1664227300,1664227319.17,0.75,0.1703,0.72,0.1555
model-1664227300,1664227319.186,0.57,0.2342,0.84,0.1251
model-1664227300,1664227319.201,0.71,0.1848,0.69,0.1741
model-1664227300,1664227319.219,0.76,0.1711,0.72,0.1693
model-1664227300,1664227319.236,0.77,0.1739,0.81,0.1647
model-1664227300,1664227319.251,0.71,0.1916,0.56,0.2575
model-1664227300,1664227319.268,0.73,0.1881,0.59,0.253
model-1664227300,1664227319.283,0.69,0.2123,0.78,0.1528
model-1664227300,1664227319.299,0.66,0.2001,0.75,0.183
model-1664227300,1664227319.315,0.71,0.1712,0.66,0.1917
model-1664227300,1664227319.331,0.66,0.2076,0.56,0.1825
model-1664227300,1664227319.35,0.71,0.1754,0.66,0.2221
model-1664227300,1664227319.366,0.75,0.1768,0.81,0.1593
model-1664227300,1664227319.382,0.69,0.1992,0.78,0.1899
model-1664227300,1664227319.398,0.76,0.1784,0.75,0.1707
model-1664227300,1664227319.413,0.73,0.1943,0.75,0.1527
model-1664227300,1664227319.43,0.69,0.2071,0.69,0.201
model-1664227300,1664227319.445,0.63,0.2321,0.69,0.1908
model-1664227300,1664227319.463,0.71,0.1818,0.69,0.2083
model-1664227300,1664227319.479,0.67,0.1894,0.69,0.1862
model-1664227300,1664227319.496,0.83,0.1513,0.78,0.1548
model-1664227300,1664227319.512,0.67,0.1882,0.69,0.1922
model-1664227300,1664227319.527,0.7,0.2129,0.75,0.1542
model-1664227300,1664227319.544,0.77,0.1753,0.81,0.1629
model-1664227300,1664227319.56,0.75,0.1852,0.84,0.165
model-1664227300,1664227319.578,0.72,0.1865,0.75,0.1584
model-1664227300,1664227319.595,0.75,0.1749,0.59,0.2519
model-1664227300,1664227319.61,0.72,0.1941,0.53,0.2883
model-1664227300,1664227319.626,0.65,0.2461,0.66,0.2231
model-1664227300,1664227319.642,0.68,0.2271,0.66,0.2205
model-1664227300,1664227319.658,0.73,0.1809,0.78,0.1624
model-1664227300,1664227319.674,0.78,0.1734,0.75,0.1909
model-1664227300,1664227319.691,0.78,0.1544,0.75,0.1749
model-1664227300,1664227319.708,0.66,0.2255,0.78,0.1607
model-1664227300,1664227319.723,0.77,0.1668,0.84,0.1467
model-1664227300,1664227319.74,0.76,0.1659,0.56,0.2332
model-1664227300,1664227319.756,0.71,0.2072,0.78,0.1217
model-1664227300,1664227319.771,0.71,0.1922,0.78,0.1854
model-1664227300,1664227319.787,0.8,0.1474,0.78,0.1449
model-1664227300,1664227319.805,0.79,0.1449,0.5,0.2258
model-1664227300,1664227319.821,0.77,0.1699,0.88,0.1238
model-1664227300,1664227319.838,0.71,0.1787,0.81,0.1636
model-1664227300,1664227319.853,0.7,0.1939,0.62,0.2533
model-1664227300,1664227319.87,0.76,0.1872,0.78,0.1492
model-1664227300,1664227319.885,0.74,0.1768,0.59,0.2133
model-1664227300,1664227319.901,0.69,0.1788,0.66,0.1921
model-1664227300,1664227319.919,0.66,0.2107,0.72,0.1809
model-1664227300,1664227319.935,0.78,0.1492,0.84,0.149
model-1664227300,1664227319.952,0.69,0.1937,0.69,0.2103
model-1664227300,1664227319.967,0.71,0.1982,0.75,0.1785
model-1664227300,1664227319.985,0.77,0.1703,0.78,0.1512
model-1664227300,1664227320.0,0.74,0.1874,0.72,0.1893
model-1664227300,1664227320.017,0.69,0.1818,0.75,0.179
model-1664227300,1664227320.035,0.75,0.1668,0.66,0.2178
model-1664227300,1664227320.05,0.73,0.1645,0.66,0.2141
model-1664227300,1664227320.067,0.79,0.1633,0.84,0.1592
model-1664227300,1664227320.082,0.69,0.2176,0.69,0.1553
model-1664227300,1664227320.099,0.73,0.1825,0.72,0.1752
model-1664227300,1664227320.114,0.71,0.1935,0.69,0.1735
model-1664227300,1664227320.13,0.73,0.1859,0.72,0.1809
model-1664227300,1664227320.148,0.69,0.2089,0.62,0.2624
model-1664227300,1664227320.164,0.74,0.1642,0.81,0.1588
model-1664227300,1664227320.18,0.78,0.1594,0.62,0.2304
model-1664227300,1664227320.195,0.65,0.1899,0.81,0.1478
model-1664227300,1664227320.211,0.72,0.1895,0.72,0.1397
model-1664227300,1664227320.229,0.77,0.1634,0.78,0.1774
model-1664227300,1664227320.244,0.76,0.1656,0.56,0.26
model-1664227300,1664227320.262,0.7,0.1737,0.91,0.0732
model-1664227300,1664227320.278,0.72,0.1924,0.62,0.2334
model-1664227300,1664227320.293,0.77,0.1457,0.72,0.172
model-1664227300,1664227320.31,0.69,0.1865,0.75,0.1803
model-1664227300,1664227320.326,0.68,0.196,0.72,0.1865
model-1664227300,1664227320.342,0.65,0.2242,0.66,0.2334
model-1664227300,1664227320.358,0.71,0.1928,0.88,0.1059
model-1664227300,1664227320.377,0.72,0.1815,0.81,0.1789
model-1664227300,1664227320.393,0.72,0.1734,0.69,0.1847
model-1664227300,1664227320.408,0.69,0.1961,0.69,0.1854
model-1664227300,1664227320.425,0.81,0.1537,0.81,0.1335
model-1664227300,1664227320.44,0.73,0.1821,0.59,0.2273
model-1664227300,1664227320.457,0.73,0.192,0.81,0.1627
model-1664227300,1664227320.472,0.76,0.1781,0.75,0.1958
model-1664227300,1664227320.49,0.8,0.1641,0.81,0.1599
model-1664227300,1664227320.506,0.67,0.2283,0.69,0.1676
model-1664227300,1664227320.521,0.65,0.2162,0.75,0.1696
model-1664227300,1664227320.537,0.79,0.1572,0.75,0.1889
model-1664227300,1664227320.554,0.75,0.1649,0.75,0.1503
model-1664227300,1664227320.569,0.77,0.172,0.66,0.2325
model-1664227300,1664227320.585,0.81,0.1311,0.75,0.1805
model-1664227300,1664227320.603,0.72,0.1827,0.72,0.1573
model-1664227300,1664227320.619,0.73,0.1735,0.66,0.2124
model-1664227300,1664227320.635,0.77,0.1606,0.69,0.2057
model-1664227300,1664227320.651,0.7,0.1977,0.66,0.1889
model-1664227300,1664227320.668,0.68,0.1948,0.72,0.2004
model-1664227300,1664227320.683,0.67,0.1992,0.81,0.1867
model-1664227300,1664227320.7,0.78,0.1694,0.72,0.1916
model-1664227300,1664227320.717,0.82,0.1388,0.75,0.1781
model-1664227300,1664227320.733,0.72,0.1852,0.75,0.202
model-1664227300,1664227320.749,0.67,0.1954,0.91,0.1152
model-1664227300,1664227320.765,0.77,0.132,0.81,0.1279
model-1664227300,1664227320.781,0.79,0.1713,0.72,0.1531
model-1664227300,1664227320.797,0.66,0.1873,0.66,0.2591
model-1664227300,1664227320.812,0.78,0.1376,0.72,0.1998
model-1664227300,1664227320.831,0.73,0.164,0.81,0.1341
model-1664227300,1664227320.847,0.8,0.1423,0.75,0.1829
model-1664227300,1664227320.863,0.62,0.2155,0.66,0.1705
model-1664227300,1664227320.878,0.66,0.1897,0.72,0.1657
model-1664227300,1664227320.894,0.79,0.1599,0.66,0.2396
model-1664227300,1664227320.911,0.76,0.1809,0.81,0.1399
model-1664227300,1664227320.927,0.8,0.156,0.81,0.1516
model-1664227300,1664227320.945,0.72,0.1804,0.66,0.2042
model-1664227300,1664227320.961,0.75,0.1726,0.62,0.2337
model-1664227300,1664227320.977,0.75,0.1795,0.62,0.2106
model-1664227300,1664227320.992,0.75,0.1913,0.69,0.2234
model-1664227300,1664227321.008,0.74,0.1549,0.69,0.1892
model-1664227300,1664227321.024,0.74,0.1822,0.78,0.1238
model-1664227300,1664227321.039,0.76,0.1841,0.59,0.269
model-1664227300,1664227321.051,0.83,0.1431,0.81,0.1556
model-1664227300,1664227321.071,0.77,0.1675,0.78,0.1223
model-1664227300,1664227321.089,0.68,0.2109,0.69,0.1955
model-1664227300,1664227321.108,0.72,0.2143,0.72,0.1675
model-1664227300,1664227321.124,0.77,0.1488,0.75,0.1776
model-1664227300,1664227321.14,0.78,0.16,0.72,0.1584
model-1664227300,1664227321.156,0.71,0.1778,0.75,0.1744
model-1664227300,1664227321.174,0.78,0.1654,0.81,0.135
model-1664227300,1664227321.19,0.76,0.1729,0.81,0.1764
model-1664227300,1664227321.205,0.72,0.1829,0.75,0.1733
model-1664227300,1664227321.222,0.72,0.1799,0.88,0.1429
model-1664227300,1664227321.239,0.76,0.1623,0.78,0.1489
model-1664227300,1664227321.254,0.71,0.1808,0.72,0.1677
model-1664227300,1664227321.271,0.68,0.2015,0.88,0.1303
model-1664227300,1664227321.287,0.77,0.1756,0.66,0.2354
model-1664227300,1664227321.304,0.72,0.164,0.91,0.1121
model-1664227300,1664227321.32,0.68,0.1964,0.81,0.1424
model-1664227300,1664227321.337,0.69,0.2097,0.72,0.2044
model-1664227300,1664227321.353,0.71,0.1787,0.72,0.1841
model-1664227300,1664227321.368,0.7,0.2005,0.78,0.1968
model-1664227300,1664227321.384,0.75,0.1665,0.69,0.1948
model-1664227300,1664227321.402,0.73,0.1823,0.75,0.1855
model-1664227300,1664227321.417,0.79,0.1514,0.78,0.1532
model-1664227300,1664227321.434,0.77,0.1565,0.72,0.2039
model-1664227300,1664227321.449,0.71,0.1757,0.72,0.1656
model-1664227300,1664227321.466,0.69,0.1775,0.72,0.18
model-1664227300,1664227321.482,0.81,0.1483,0.75,0.209
model-1664227300,1664227321.498,0.74,0.1707,0.78,0.1544
model-1664227300,1664227321.514,0.8,0.1304,0.88,0.1354
model-1664227300,1664227321.53,0.67,0.1955,0.84,0.1102
model-1664227300,1664227321.547,0.76,0.1532,0.75,0.167
model-1664227300,1664227321.562,0.71,0.1812,0.72,0.1541
model-1664227300,1664227321.579,0.7,0.1959,0.66,0.25
model-1664227300,1664227321.595,0.66,0.2129,0.78,0.1408
model-1664227300,1664227321.61,0.76,0.1597,0.81,0.1444
